tweet,date,city,user_location,place,coordinates,id,link
"Que mal perdedor es Donald Trump 
🤣🤣🤣🤣🤣",2020-11-07 19:39:06,Bogota,Bogotá - Colombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325160870310076416,https://twitter.com/i/web/status/1325160870310076416
"El presidente de EE.UU., Donald Trump, se encomendó ayer a la vía legal como única opción posible para seguir en el poder.  https://t.co/aVCdRy039M vía @lapatriacom",2020-11-07 19:30:00,Bogota,"Manizales, Colombia",,,1325158579263971328,https://twitter.com/i/web/status/1325158579263971328
"ESPECIAL: Ah pero que curioso 🤯 (Parte 229.10) - Edición&gt; La química está en todas partes.

Lo que oyes, ves, hueles, saboreas y tocas involucra #química y productos químicos e implican intrincadas series de reacciones e interacciones químicas en tu cuerpo.

#trans Donald Trump https://t.co/4uo7wMg3RJ",2020-11-07 19:25:04,Bogota,"Bogotá, Colombia",,,1325157339343826946,https://twitter.com/i/web/status/1325157339343826946
"El triunfo de @JoeBiden y @KamalaHarris derrotó el discurso negacionista frente al cambio climático, la xenofobia y el racismo del ahora expresidente Donald Trump.

De Biden esperamos un compromiso con la Paz de Colombia y su implementación. https://t.co/6LKquoXzxH",2020-11-07 19:20:39,Bogota,"Bogotá, Colombia",,,1325156228427902976,https://twitter.com/i/web/status/1325156228427902976
"Lo que si disfrute y quedara en la Historia de la campaña  2020 de los EEUU, es el bailecito ""Cachaco"" de  Donald Trump jejeje.",2020-11-07 19:15:07,Bogota,Bogotá,,,1325154835818188801,https://twitter.com/i/web/status/1325154835818188801
"@IvanDuque @JoeBiden @KamalaHarris Ivan Duque es un 🤡 inepto pusilánime títere imbécil hipócrita, el partido al que usted pertenece haciéndole abiertamente campaña al otro payaso Donald Trump",2020-11-07 19:11:53,Bogota,Bélgica,,,1325154021384941576,https://twitter.com/i/web/status/1325154021384941576
"Yo en la vida soy Donald Trump, digo una cosa y me pasa otra 🤯",2020-11-07 19:11:09,Bogota,"Manizales, Colombia",,,1325153837003403266,https://twitter.com/i/web/status/1325153837003403266
"Trino de Trump celebrando antes de que anunciaran a Biden como nuevo presidente es blanco de burlas
https://t.co/zpGyDbw6Nh https://t.co/j5xPllqdN3",2020-11-07 19:00:05,Bogota,Bogotá,,,1325151049791930370,https://twitter.com/i/web/status/1325151049791930370
"#Entrevista al politólogo @JulioMShiling: ""Ha habido una estructura entera que no lo ha reconocido como presidente (a Donald Trump), que ha hecho un curso para precisamente descarrilar su presidencia constantemente"".
https://t.co/C9rt5IWvNB",2020-11-07 19:00:00,Bogota,Bogotá- Colombia,,,1325151030875742208,https://twitter.com/i/web/status/1325151030875742208
Donald Trump y los otros 9 presidentes que han perdido la reelección en Estados Unidos https://t.co/sk69BgFXX8,2020-11-07 18:58:59,Bogota,BOGOTA,,,1325150776147103746,https://twitter.com/i/web/status/1325150776147103746
Ya todos los líderes del mundo han envido por este medio su felicitación al Presidente Biden. Desde esta esquina apoyaremos siembre a Donald Trump por su postura firme contra la Narco tiranía Venezolana. Seguiremos buscando los medios para darlos de baja y liberar a Vzla,2020-11-07 18:51:34,Bogota,"Bogota, Colombia",,,1325148909727985668,https://twitter.com/i/web/status/1325148909727985668
"#Mundo | 🏌️‍♂️ Mientras Joe Biden y Kamala Harris celebran el triunfo, el presidente Donald Trump juega golf en Virginia

Más información aquí 👉 https://t.co/KFoUmspL5q https://t.co/PZTfLUuKRZ",2020-11-07 18:50:30,Bogota,Bogotá,,,1325148638805327872,https://twitter.com/i/web/status/1325148638805327872
"Partiendo del PIB y el PIB per cápita más alto de los estados del país norteamericano, LR identificó la incidencia que tuvieron el demócrata Joe Biden y el republicano Donald Trump en esos lugares   https://t.co/hgCNrzeJ3g",2020-11-07 18:49:02,Bogota,"Bogotá, Colombia",,,1325148271719804928,https://twitter.com/i/web/status/1325148271719804928
"Así como la administración Obama fue la principal responsable de la llegada de Trump en el 2016 a la Casa Blanca, hoy Donald Trump fue el propio responsable de su derrota.",2020-11-07 18:46:51,Bogota,Bogotá,,,1325147721146265603,https://twitter.com/i/web/status/1325147721146265603
@Tweet1A Ellos fueron los Refisal de Donald Trump en estas elecciones 🤡🤡🤡🤡🤡,2020-11-07 18:44:53,Bogota,"Bogotá, Colombia",,,1325147227547979777,https://twitter.com/i/web/status/1325147227547979777
"Yo insisto que ganó el fraude, la división y atizamiento de la violencia en todo el mundo.
Y obviamente Joe Biden y Donald Trump ninguno ganó https://t.co/8b9UWxV2tu",2020-11-07 18:43:48,Bogota,Paratebueno,,,1325146952762351616,https://twitter.com/i/web/status/1325146952762351616
"Joe Biden suma 290 delegados frente a 214 de Donald Trump, tras ganar los 6 de Nevada y los 20 de Pensilvania. 

Superó la cifra mágica de 270 compromisarios, más de 72 horas después del cierre de los colegios electorales el 3 de noviembre. #Elecciones2020",2020-11-07 18:42:11,Bogota,"Bogotá, Colombia",,,1325146547303178242,https://twitter.com/i/web/status/1325146547303178242
"Cosas que no sabía de Donald Trump:

•Fue el presidente número 45 de Estados Unidos.
•Creció en una mansión de 23 habitaciones y 9 baños.
•Su madre era una inmigrante de pocos recursos. 
•Cuando tenía 3 años ya era un terrateniente y recibía un promedio de USD 200mil al año.",2020-11-07 18:41:49,Bogota,"Bogotá, Colombia",,,1325146452969054208,https://twitter.com/i/web/status/1325146452969054208
@IvanDuque @JoeBiden @KamalaHarris Donald Trump. El nuevo gobernador de Antioquia,2020-11-07 18:40:43,Bogota,"Manizales, Colombia",,,1325146179605307393,https://twitter.com/i/web/status/1325146179605307393
Quiero saber cuántas guerras hizo Donald Trump para que le digan asesino? A cuántos países invadió para que le digan que es guerrerista? No soy pro Trump pero quiero que no se @CathyJuvinao o @LevyRincon me lo diga...es más que me digan si no hubo relación con China.,2020-11-07 18:40:34,Bogota,Bogotá,,,1325146141067935747,https://twitter.com/i/web/status/1325146141067935747
@JuanManSantos En este momento Miguel  Polo Polo y Manguito están incendiando llantas en respaldo a Donald Trump en Magangue. 😬,2020-11-07 18:39:19,Bogota,Bogota,,,1325145823659823105,https://twitter.com/i/web/status/1325145823659823105
"ALVARO URIBE, SOROS, TRUMP, BIDEN, LA CORTE,
CNN, CARACOL, RCN

En Colombia ALVARO URIBE VELEZ,
es lo que en USA el señor DONALD TRUMP:
les destapó en los medios y en las redes,
a dictaSORO y la comunicación:
tomarse el mundo con jueces y canales,
con Biden BOBO y la corrupción.",2020-11-07 18:36:38,Bogota,Bogotá- Colombia,,,1325145151539392512,https://twitter.com/i/web/status/1325145151539392512
@DalasReview Claro que han existido unas elecciones más entrometidas por los medios de desinformación y los rumores sin sentido. La campaña de 2016 que le dio la victoria a Trump. Donald Trump es una persona anti científica y mentirosa compulsiva. El obtuvo lo que se merecía.,2020-11-07 18:33:41,Bogota,"Colombia, Bogotá.",,,1325144406299566082,https://twitter.com/i/web/status/1325144406299566082
Algo me dice que @IvanDuque va a reconocer al presidente interino de EEUU Donald Trump.,2020-11-07 18:28:24,Bogota,Bogotá,,,1325143078609563652,https://twitter.com/i/web/status/1325143078609563652
"Perra asquerosa.
Todavia no hay nada dicho.
Si el fraude no se soluciona.
Por ley constitucional.
Se mantiene el gobierno de Donald Trump hasta nuevas votaciones.
@ClaudiaLopez https://t.co/9H8Y3KjlH5 https://t.co/f3CRMXAF2O",2020-11-07 18:24:34,Bogota,Paratebueno,,,1325142113223241732,https://twitter.com/i/web/status/1325142113223241732
"El gobierno colombiano apostó por el arrogante e insensible de Donald Trump y perdió, y esa cuenta de cobro la terminará pasando más tarde que temprano el gobierno de Biden.",2020-11-07 18:24:26,Bogota,"Bogotá D, C.","Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0030b82f35c6536d', url='https://api.twitter.com/1.1/geo/id/0030b82f35c6536d.json', place_type='city', name='Silvania', full_name='Silvania, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.4696340033063, 4.34309200160723], [-74.3170219976459, 4.34309200160723], [-74.3170219976459, 4.49045400342361], [-74.4696340033063, 4.49045400342361]]]), attributes={})",,1325142081887752193,https://twitter.com/i/web/status/1325142081887752193
Aquí empezó la sal de Donald Trump https://t.co/iGoctpNrDr,2020-11-07 18:23:25,Bogota,"Bogotá, Colombia",,,1325141823845781506,https://twitter.com/i/web/status/1325141823845781506
"Donald Trump pierde las elecciones presidenciales de Estados Unidos. 

Tenemos esperanza de que el nos salve de IMG. Trump vuelveeeee! #MissUniverse https://t.co/nIJcgDC50F",2020-11-07 18:18:15,Bogota,Bogota,,,1325140526065213441,https://twitter.com/i/web/status/1325140526065213441
Les dije que ellos eran los Refisal de Donald Trump 😅😅😅😅😅😅 https://t.co/OXWFkW5s0R,2020-11-07 18:18:13,Bogota,"Bogotá, Colombia",,,1325140515814170628,https://twitter.com/i/web/status/1325140515814170628
"#Elecciones2020 Tras cuatro días de que se cerraran las urnas, el candidato demócrata, @JoeBiden, sumó los 270 votos que necesita para llegar a la Casa Blanca y venció en unas reñidas elecciones, al republicano Donald Trump. Ahora es el nuevo presidente de los EE.UU. #Noticias24 https://t.co/OPkIb1hihQ",2020-11-07 18:17:17,Bogota,Sur America,,,1325140282145435650,https://twitter.com/i/web/status/1325140282145435650
"Una reflexión dura que vale la pena masticar:
https://t.co/fZHV0IUvoo",2020-11-07 18:15:27,Bogota,"Bogota, Colombia",,,1325139819240976384,https://twitter.com/i/web/status/1325139819240976384
⚠️ Donald Trump asegura que 'la elección está lejos de haber finalizado'. Criticó que el candidato demócrata Joe Biden se haya 'apresurado' a reclamar 'falsamente' la victoria. Esto fue lo que dijo ► https://t.co/MyD1Z7A6Ie https://t.co/PnB3n3gi8Y,2020-11-07 18:14:08,Bogota,"Bogotá, Colombia",,,1325139487047872516,https://twitter.com/i/web/status/1325139487047872516
"Se tardaron 28 años, pero desde George H. W. Bush en las elecciones presidenciales de 1992, no resultaba quemado un presidente estadounidense en su pretensión reeleccionista. Otro Republicano, por lo demás: Welcome Donald John Trump to the ‘No, No, No’ Country Club.",2020-11-07 18:07:47,Bogota,"Bogotá, Colombia",,,1325137890175676416,https://twitter.com/i/web/status/1325137890175676416
"#Mundo ""Todos sabemos por qué Joe Biden se ha apresurado falsamente a proclamarse ganador"": @realDonaldTrump  https://t.co/7RxMz0GxI1",2020-11-07 18:00:50,Bogota,"Bogotá, Colombia",,,1325136141385781257,https://twitter.com/i/web/status/1325136141385781257
¿Dónde está Donald Trump? Jugando golf https://t.co/L5eaXLxY3P via @BBCNews,2020-11-07 17:55:41,Bogota,"Bogotá, Colombia",,,1325134844053975040,https://twitter.com/i/web/status/1325134844053975040
Yo les dije que ellos eran los Refisal de Donald Trump #GanoBiden https://t.co/qKZdofg9O7,2020-11-07 17:55:05,Bogota,"Bogotá, Colombia",,,1325134695634448386,https://twitter.com/i/web/status/1325134695634448386
Joe Biden derrota a Donald Trump y será el próximo presidente de EE.UU. https://t.co/bQPLUnCNg5,2020-11-07 17:54:57,Bogota,Ibagué,,,1325134659076939776,https://twitter.com/i/web/status/1325134659076939776
Joe Biden destrona a Donald Trump y se queda con la Casa Blanca - https://t.co/CvlRt0ZFk6,2020-11-07 17:52:14,Bogota,Bogotá,,,1325133976307118087,https://twitter.com/i/web/status/1325133976307118087
@Matador000 No demoran en proponer la “Donald Trump Way”,2020-11-07 17:43:57,Bogota,Ibague,,,1325131892610379776,https://twitter.com/i/web/status/1325131892610379776
"ANTE EL ROBO: QUE NO VALGA NINGUN VOTO POR CORREO

Y nuevamente serán protagonistas,
allá los jueces decidiendo el asunto,
asunto feo, pues es una de las pistas,
que DONALD TRUMP, mostró punto por punto
SUPREMA CORTE la que organiza el robo,
el  BOBO Biden, ese ya es un difunto.",2020-11-07 17:43:50,Bogota,Bogotá- Colombia,,,1325131864508657671,https://twitter.com/i/web/status/1325131864508657671
Donald Trump exige prueba final en traje de Baño jajajajajja #BidenPresident https://t.co/vQZLSDlxve,2020-11-07 17:41:26,Bogota,"Bogotá, Colombia",,,1325131260684099585,https://twitter.com/i/web/status/1325131260684099585
"El candidato del partido demócrata y veterano de la política estadounidense Joe Biden superó a Donald Trump y ganó la carrera por la Casa Blanca. Con 273 votos electorales, el político de 77 años gobernará Estados Unidos durante 4 años junto a su formula… https://t.co/pIzOMyUchE https://t.co/c91MdbZVwe",2020-11-07 17:41:26,Bogota,"Pereira, Colombia",,,1325131258083602435,https://twitter.com/i/web/status/1325131258083602435
"Señor Donald Trump, ¡usted esta fuera!Tiene solo unos dias para que desocupe la casa blanca

Señores uribistas siguen ustedes para que desocupen la casa nariño y la vida política de Colombia

#UribistasigueUribista
#ByeByeTrump #PetroPresidente2022
#Elecciones #EleccionesUSA2020 https://t.co/ysJiR7cGbO",2020-11-07 17:38:09,Bogota,"Manizales, Colombia",,,1325130432401137671,https://twitter.com/i/web/status/1325130432401137671
⚠️ El país que recibirá el presidente electo Joe Biden de Donald Trump ► https://t.co/WPGirGEBS7 https://t.co/RuVXZLGlg9,2020-11-07 17:38:04,Bogota,"Bogotá, Colombia",,,1325130410066546689,https://twitter.com/i/web/status/1325130410066546689
Donald Trump está más ardido que mi compañero que perdió el parcial de penal contra mi que lo gane sin estudiar 🥱,2020-11-07 17:36:10,Bogota,"Manizales, Caldas",,,1325129931722878977,https://twitter.com/i/web/status/1325129931722878977
"Si se sienten tristes recuerden que alguien más infeliz que ustedes y es Donald Trump hasta los psíquicos le hacían propaganda, si el horóscopo les dice que tendrán problemas tranquilos aún hay esperanza.",2020-11-07 17:35:08,Bogota,Bogota Colombia,,,1325129671751606275,https://twitter.com/i/web/status/1325129671751606275
"Se cayeron las acciones de mí empresa de peluquines por la perdida de Donald Trump, maldito Castrochavista de Biden.",2020-11-07 17:32:44,Bogota,Bogota Colombia,,,1325129071366443008,https://twitter.com/i/web/status/1325129071366443008
Donald Trump se convierte en el presidente más vetado en la historia de Estados Unidos.,2020-11-07 17:31:42,Bogota,Bogotá.,,,1325128807355985921,https://twitter.com/i/web/status/1325128807355985921
"El candidato del partido demócrata y veterano de la política estadounidense Joe Biden superó a Donald Trump y ganó la carrera por la Casa Blanca. Con 273 votos electorales, el político de 77 años gobernará Estados Unidos durante 4 años junto a su formula… https://t.co/EiswfusNJS",2020-11-07 17:31:25,Bogota,"Pereira, Colombia",,,1325128736778416131,https://twitter.com/i/web/status/1325128736778416131
"¡No lo quiere aceptar! Fuerte pronunciamiento de Trump tras anuncio de Biden como nuevo presidente
https://t.co/0N3qM7M9hM https://t.co/gPS1HNw3VF",2020-11-07 17:30:06,Bogota,Bogotá,,,1325128406543949824,https://twitter.com/i/web/status/1325128406543949824
"Luego de cuatro días de noticias, análisis sin parar y conteo de votos, donde todo el mundo sintió a flor de piel las emociones, pues estas elecciones han sido consideradas uno de los comicios más polarizados en décadas, Joe Biden logró ganarle al republicano Donald Trump. 🇺🇸 https://t.co/x7IdmDiVAJ",2020-11-07 17:30:00,Bogota,Bogotá - Colombia,,,1325128381545893897,https://twitter.com/i/web/status/1325128381545893897
"“Gané estas elecciones por mucho!”: Donald Trump.
https://t.co/46SKATKngV",2020-11-07 17:29:32,Bogota,"Bogotá, Colombia",,,1325128262171783169,https://twitter.com/i/web/status/1325128262171783169
"#ÚLTIMAHORA | Joe #Biden, nuevo Presidente de Estados Unidos.
En medio de una campaña llena de polémicas y señalamientos insólitos de parte del actual Presidente - Candidato Donald #Trump concluyó la jornada electoral, no así el conteo de votos en algunos Estados.
#BidenPresident https://t.co/Mbytq2AlxR",2020-11-07 17:29:17,Bogota,Pereira-Risaralda-Colombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0127ef192251650c', url='https://api.twitter.com/1.1/geo/id/0127ef192251650c.json', place_type='city', name='Santa Rosa de Cabal', full_name='Santa Rosa de Cabal, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-75.7745879973321, 4.67152799683655], [-75.4501749985263, 4.67152799683655], [-75.4501749985263, 4.95156600378807], [-75.7745879973321, 4.95156600378807]]]), attributes={})",,1325128199995535363,https://twitter.com/i/web/status/1325128199995535363
"#AMPLIACIÓN | El presidente Donald #Trump se resiste a aceptar su derrota en estas #Elecciones2020. Asegura que ""ganó por mucho""

https://t.co/jIzr0kfgEE",2020-11-07 17:27:38,Bogota,Bogotá - Colombia,,,1325127785057116160,https://twitter.com/i/web/status/1325127785057116160
"#Elecciones2020 El presidente de EE. UU. y candidato republicano, Donald Trump, volvió a mentir este sábado y aseguró que ganó la reelección “por mucho”. https://t.co/46SKATsMpn",2020-11-07 17:27:09,Bogota,"Bogotá, Colombia",,,1325127663552442370,https://twitter.com/i/web/status/1325127663552442370
"Se BUSCAN desde ya GRUAS 30 TONELADAS,frente a la CASA BLANCA en los E.E.U.U.,para SACAR  a DONALD TRUMP,por que dice q de ahi no SALE NI PA EL PUTAS!!!!!",2020-11-07 17:26:32,Bogota,Bogota,,,1325127509818552322,https://twitter.com/i/web/status/1325127509818552322
"Donald ""No tiene amigos que le digan que no da"" Trump.",2020-11-07 17:24:30,Bogota,Núñez,,,1325126997438328832,https://twitter.com/i/web/status/1325126997438328832
El demócrata Joe Biden es el nuevo presidente de Estados Unidos con cerca de 300 votos electorales. Gran margen de diferencia frente a Donald Trump,2020-11-07 17:18:52,Bogota,Bogotá,,,1325125577922109444,https://twitter.com/i/web/status/1325125577922109444
Algunos creen que Donald Trump queda con gran capital político porque sacó más de 70 millones en la votación popular. Ese es un espejismo y no se identifica con el estilo de la democracia estadounidense. Los republicanos perdieron pero sabrán realinearse y gobernar con Joe Biden.,2020-11-07 17:18:47,Bogota,colombia,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325125557210722304,https://twitter.com/i/web/status/1325125557210722304
Joe Biden derrota a Donald Trump y será el próximo presidente de Estados Unidos https://t.co/04ZPl3HNeY,2020-11-07 17:16:57,Bogota,Ibagué,,,1325125099255689217,https://twitter.com/i/web/status/1325125099255689217
"Trump acaba de reaccionar a la noticia de que Joe Biden es el presidente electo de EE.UU. 

“La elección está lejos de haber terminado”, dijo el actual mandatario. 
https://t.co/IenoIRcWKZ",2020-11-07 17:16:17,Bogota,"Bogotá, Colombia",,,1325124930170712067,https://twitter.com/i/web/status/1325124930170712067
¿Con quien tengo que hablar para el asunto de no tener que volver a saber nunca de un tal Donald Trump?,2020-11-07 17:16:00,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325124857437122561,https://twitter.com/i/web/status/1325124857437122561
🇺🇸 | URGENTE - EEUU VOTA: JOE BIDEN DERROTA AL PDTE DONALD TRUMP Y ES EL PRESIDENTE NÚMERO 46 DE EEUU.,2020-11-07 17:15:12,Bogota,"Villavicencio, Colombia",,,1325124657528238082,https://twitter.com/i/web/status/1325124657528238082
Yo por qué es que no estoy en NY celebrando la victoria de Biden? Ah sí... Por la pandemia mal manejada de Donald Trump.,2020-11-07 17:15:11,Bogota,"Bogotá, Colombia",,,1325124650930737152,https://twitter.com/i/web/status/1325124650930737152
"#BIDENPRESIDENTE | Joe #Biden, el equilibrista que expulsó a Donald #Trump de la Casa Blanca

https://t.co/b5vpnHnf7X",2020-11-07 17:14:29,Bogota,Ibague - Colombia,,,1325124475814256643,https://twitter.com/i/web/status/1325124475814256643
"#BIDENPRESIDENTE | Joe #bidenharis2020 
el equilibrista que expulsó a Donald Trump de la Casa Blanca

https://t.co/EiHkfeaaL2",2020-11-07 17:13:35,Bogota,"IBAGUÉ,TOLIMA",,,1325124250840174595,https://twitter.com/i/web/status/1325124250840174595
"📢‼️🇺🇸 Su elección se definió en el Estado de Pensilvania, logrando con 273 votos superar a Donald Trump https://t.co/vvZS2zBsQ3",2020-11-07 17:13:28,Bogota,Villavicencio,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='011932b747a077bc', url='https://api.twitter.com/1.1/geo/id/011932b747a077bc.json', place_type='city', name='Villavicencio', full_name='Villavicencio, Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-73.7705739969965, 3.91530799594263], [-73.1702369961713, 3.91530799594263], [-73.1702369961713, 4.26127500467929], [-73.7705739969965, 4.26127500467929]]]), attributes={})",,1325124222570520576,https://twitter.com/i/web/status/1325124222570520576
"Ahora hay que esperar el show (peligroso) de Donald Trump en las próximas horas o días. 

Es un hombre con un gran poder y puede hacer cualquier cosa con tal de no bajarse del poder. 

#Elecciones #EleccionesUSA2020",2020-11-07 17:11:19,Bogota,"Bogotá, Colombia",,,1325123678028386304,https://twitter.com/i/web/status/1325123678028386304
"@lcvelez ¿todavía está esperando que Joe Biden le entregue la presidencia a Donald Trump? ¡Quedó como un zapato ante Colombia, EE.UU. y el mundo!",2020-11-07 17:09:41,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325123269360574464,https://twitter.com/i/web/status/1325123269360574464
"Donald Trump anuncia procesos legales luego de su derrota hoy ante Joe Biden.

Pólvora en gallinazo.",2020-11-07 17:05:50,Bogota,Bogotá.,,,1325122301503832067,https://twitter.com/i/web/status/1325122301503832067
"Hace 4 años todos los trolls y gente de derecha hacían compilaciones y burlas en YouTube a la gente que lloraban porque Donald Trump ganó la presidencia. Ahora, ya que Biden salió presidente, esta gente tomará la cucharada de su propia medicina.",2020-11-07 17:04:26,Bogota,Bogotá,,,1325121946716000257,https://twitter.com/i/web/status/1325121946716000257
"Desde el 20 de enero el Presidente Donald Trump deja la presidencia del pais mas poderoso del mundo y continúa siendo una de las personas mas ricas del mundo, si eso es ser un perdedor, quiero ser un perdedor como el.",2020-11-07 16:59:18,Bogota,Bogotá,,,1325120656808288256,https://twitter.com/i/web/status/1325120656808288256
"La gran pregunta ahora es: Donald Trump entregará el poder? Y si lo hace, bajo qué circunstancias? https://t.co/H7o4NuPemH",2020-11-07 16:55:53,Bogota,Bogotá,,,1325119795302440962,https://twitter.com/i/web/status/1325119795302440962
"En un acto de caballerosidad. Iván Duque anuncia que no asistirá a acto de posesión de Joe Biden, en solidaridad con Donald Trump.",2020-11-07 16:52:59,Bogota,Bogotá.,,,1325119063920697346,https://twitter.com/i/web/status/1325119063920697346
A todos en Tolú bastión fundamental de la campaña de Trump en Colombia los queremos invitar a una misa en el parque principal en donde estaremos orando para que aparezcan los votos de Donald.,2020-11-07 16:52:30,Bogota,"Manizales, Colombia",,,1325118943212818436,https://twitter.com/i/web/status/1325118943212818436
"Donald Trump, en espera de su mayor refuerzo para voltear la torta en los estrados judiciales: Abelardito de La Espriella.",2020-11-07 16:50:50,Bogota,Bogotá.,,,1325118526223429632,https://twitter.com/i/web/status/1325118526223429632
Ahora la pregunta es: Donald Trump entregará el cargo? https://t.co/8P4yY8pbeX,2020-11-07 16:50:23,Bogota,Bogotá,,,1325118413098848256,https://twitter.com/i/web/status/1325118413098848256
No demora en salir Donald Trump a decir que le tumbaron las elecciones.,2020-11-07 16:49:39,Bogota,"Ibagué, Colombia",,,1325118229111517190,https://twitter.com/i/web/status/1325118229111517190
@NoticiasUno ahora esperemos las pataletas del sr DONALD TRUMP,2020-11-07 16:48:28,Bogota,bogota,,,1325117930535837696,https://twitter.com/i/web/status/1325117930535837696
ATENCIÓN últimas palabras de Donald J. Trump antes de aceptar su derrota https://t.co/jkLiRi2Zgx,2020-11-07 16:47:49,Bogota,"Manizales, Colombia",,,1325117764147752960,https://twitter.com/i/web/status/1325117764147752960
"#Election2020 | ¡LO ÚLTIMO! 🚨⚠️

El candidato demócrata Joe Biden derrotó a Donald Trump después de ganar #Pensilvania y obtener 20 votos electorales, según proyecciones de The Associated Press y NBC News.

Toda la información en https://t.co/HJWj2a2CNf https://t.co/2JMVMGWQrz",2020-11-07 16:44:40,Bogota,Bogotá - Colombia,,,1325116970908352512,https://twitter.com/i/web/status/1325116970908352512
"@DianaCalderonF Y para el mundo. Los sistemas democráticos no se pueden dar el gusto de llevar al poder a un individuo de la calaña de Donald Trump, no solo por la política sino por algo mas importante, por la ética.",2020-11-07 16:44:29,Bogota,BOGOTÁ COLOMBIA,,,1325116928613093378,https://twitter.com/i/web/status/1325116928613093378
CHAO DONALD TRUMP!! ESTOY LLORANDO CON LOS ANALISTAS DE CNN!! QUE NUNCA MÁS SEA PRESIDENTE DE ESTADOS UNIDOS!! GRAN REGALO PRECUMPLEAÑOS!!,2020-11-07 16:43:16,Bogota,"Bogotá, Colombia",,,1325116621338382339,https://twitter.com/i/web/status/1325116621338382339
"@patriespinos @MariaFdaCabal https://t.co/a92FjeWlgD el error ya fue corregido e igual no cambia el resultado donde a trump no le alcanza con 2% restante, y el resto???",2020-11-07 16:43:04,Bogota,,"Place(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, id='0161be1b3f98d6c3', url='https://api.twitter.com/1.1/geo/id/0161be1b3f98d6c3.json', place_type='city', name='Bogotá, D.C.', full_name='Bogotá, D.C., Colombia', country_code='CO', country='Colombia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000001C9E2E1EB80>, type='Polygon', coordinates=[[[-74.483288999243, 3.71743200175304], [-74.0040529979154, 3.71743200175304], [-74.0040529979154, 4.80713500387127], [-74.483288999243, 4.80713500387127]]]), attributes={})",,1325116568360120323,https://twitter.com/i/web/status/1325116568360120323
